state, lat, lon
 "Illinois", 41.79612998, -88.00894065
 "Illinois", 41.79612998, -88.00894065
 "New Jersey", 39.83466438, -75.10059425
 "New Hampshire", 42.9920071, -71.449446
 "Massachusetts", 42.21847052, -71.03362218
 "Indiana", 39.42890588, -87.4247919
 "Pennsylvania", 39.92928687, -75.14492614
 "District of Columbia", 38.88801, -77.04793
 "District of Columbia", 38.88801, -77.04793
 "Florida", 26.350777, -80.069251
 "District of Columbia", 38.89903937, -77.021594
 "District of Columbia", 38.88939607, -77.04015613
 "District of Columbia", 38.90181532, -77.03733586
 "Indiana", 41.5354, -87.5165
 "Pennsylvania", 40.45456178, -80.011816
 "Virginia", 37.59130118, -77.56707572
 "Florida", 27.94282486, -82.32401133
 "District of Columbia", 38.89903937, -77.021594
 "Florida", 25.76312, -80.48402
 "Florida", 28.548542, -81.337623
 "New York", 40.7207559, -74.0007613
 "Georgia", 33.85268648, -84.36251163
 "North Carolina", 35.33336697, -80.71724589
 "Virginia", 38.8062023, -77.0599991
 "New York", 40.75861111, -73.98777778
 "Florida", 27.83667608, -82.68587764
 "New York", 43.2548434, -75.4499436
 "New Jersey", 39.3423, -74.4819
 "North Carolina", 35.78467, -78.64696
 "West Virginia", 38.3675947, -82.2759197
 "New Jersey", 40.96211333, -74.24390061
 "New Jersey", 40.96211333, -74.24390061
 "District of Columbia", 38.88801, -77.04793
 "Florida", 25.77508716, -80.2732666
 "Alabama", 33.499782, -86.797574
 "Florida", 27.7706, -82.6794
 "Massachusetts", 42.3561185, -71.0552516
 "Connecticut", 41.32990953, -72.91610643
 "Tennessee", 35.7866, -88.39341
 "Wisconsin", 42.5871201, -87.8130035
 "Georgia", 33.57796473, -84.33844098
 "Virginia", 38.70790886, -77.08616138
 "Indiana", 41.69369369, -86.02283895
 "Florida", 25.78111669, -80.19240081
 "Michigan", 42.25640415, -83.69236572
 "Indiana", 41.5354, -87.5165
 "New York", 40.70305358, -73.99044453
 "Indiana", 39.77339, -86.15694
 "Michigan", 42.975489, -82.422367
 "New York", 40.7779, -73.9675
 "District of Columbia", 38.88946286, -77.04036521
 "Tennessee", 35.8699206, -86.3934857
 "Pennsylvania", 39.95, -75.19
 "Florida", 26.3687, -80.1001
 "District of Columbia", 38.89787989, -77.03598539
 "District of Columbia", 38.88801, -77.04793
 "District of Columbia", 38.88946286, -77.04036521
 "Kentucky", 38.24048673, -85.75181816
 "Indiana", 39.76690667, -86.15650321
 "Virginia", 37.11191, -76.49854
 "Virginia", 38.89037832, -77.07001013
 "Virginia", 36.7413, -76.6099
 "Maine", 44.1096, -69.1147
 "Indiana", 39.77394164, -86.15699012
 "Illinois", 41.7948388, -87.9304929
 "Indiana", 39.77361111, -86.15694444
 "Maryland", 38.57495337, -76.97388944
 "South Carolina", 34.98568829, -81.1558264
 "Florida", 30.20857742, -85.86401193
 "District of Columbia", 38.88285673, -77.04193868
 "Massachusetts", 42.3561185, -71.0552516
 "Wisconsin", 43.0442, -87.9142
 "District of Columbia", 38.88801, -77.04793
 "District of Columbia", 38.88946286, -77.04036521
 "Pennsylvania", 40.272126, -76.85421467
 "Massachusetts", 42.37055556, -71.14583333
 "Tennessee", 34.99099099, -86.85240004
 "Indiana", 41.52305907, -87.17603324
 "Kentucky", 38.45834913, -82.69851063
 "New Jersey", 40.8852173, -74.2452467
 "Virginia", 38.89047222, -77.06968056
 "Pennsylvania", 39.9874099, -75.11946
 "Connecticut", 41.3856701, -73.44335925
 "Virginia", 38.89047222, -77.06968056
 "New Jersey", 40.75, -74.03
 "Maryland", 38.62017743, -76.92783613
 "Illinois", 41.5643135, -87.5330079
 "New Jersey", 40.21833333, -74.76833333
 "Pennsylvania", 39.8811701, -75.43480231
 "Indiana", 39.77284167, -86.15702783
 "Indiana", 39.77284167, -86.15702783
 "Florida", 26.7735, -80.046
 "New York", 43.04472222, -76.14833333
 "South Carolina", 34.0171318, -81.0400085
 "Pennsylvania", 40.45698574, -80.0146143
 "New York", 40.68457, -73.99207
 "Florida", 26.0035511, -80.2300836
 "Virginia", 38.54459179, -77.34229717
 "Indiana", 41.11537792, -85.12397883
 "Georgia", 34.25398, -84.49347
 "New Jersey", 40.0390272, -74.8943503
 "New York", 43.15377467, -77.61087656
 "Michigan", 43.0054468, -86.2031586
 "Connecticut", 41.96603, -72.792679
 "New Jersey", 40.2184866, -74.76813954
 "Pennsylvania", 39.97746898, -75.1242538
 "North Carolina", 35.48498858, -82.55787385
 "Indiana", 41.11537792, -85.12397883
 "Florida", 26.1102822, -81.7675509
 "New York", 40.7486611, -74.00432282
 "Michigan", 42.975489, -82.422367
 "Tennessee", 35.78815831, -88.38565908
 "Indiana", 41.11537792, -85.12397883
 "South Carolina", 34.68548, -82.95568
 "Pennsylvania", 40.4839624, -80.0155886
 "Tennessee", 36.16406014, -86.78353619
 "Indiana", 41.11537792, -85.12397883
 "Illinois", 41.77837995, -88.09685284
 "Florida", 25.79027211, -80.14077692
 "Georgia", 34.07087435, -84.27662754
 "Indiana", 41.11537792, -85.12397883
 "Indiana", 41.11537792, -85.12397883
 "Florida", 28.54957918, -81.5064281
 "Florida", 28.38418245, -81.50328036
 "Michigan", 42.975489, -82.422367
 "New York", 43.2549384, -75.4501226
 "Indiana", 41.11537792, -85.12397883
 "Tennessee", 35.75333128, -83.99551746
 "Indiana", 41.11537792, -85.12397883
 "Virginia", 38.54459179, -77.34229717
 "Illinois", 40.69138305, -89.48212065
 "District of Columbia", 38.88946286, -77.04036521
 "South Carolina", 34.00636141, -81.26945704
 "Tennessee", 35.6308798, -88.7976122
 "Tennessee", 35.6308798, -88.7976125
 "Indiana", 41.11537792, -85.12397883
 "Alabama", 33.17429446, -87.49772462
 "Indiana", 41.11537792, -85.12397883
 "New York", 40.7142, -74.0064
 "Tennessee", 36.5074482, -87.3157846
 "Tennessee", 35.1535908, -85.2612884
 "Indiana", 41.11537792, -85.12397883
 "Virginia", 37.62936125, -77.55827555
 "District of Columbia", 38.88946286, -77.04036521
 "Michigan", 42.975489, -82.422367
 "Pennsylvania", 40.57156, -80.01735
 "New York", 40.8558, -73.2146
 "New Jersey", 40.57879199, -74.22849916
 "Virginia", 38.71019482, -77.08634575
 "Ohio", 40.79192, -81.51993
 "Massachusetts", 42.27172363, -71.02765563
 "West Virginia", 39.63902, -79.95654
 "Georgia", 32.02687852, -80.89068128
 "Georgia", 34.18036325, -84.21788212
 "Maryland", 38.80537125, -76.95036161
 "Virginia", 38.91861111, -77.22972222
 "Georgia", 33.96935195, -84.0185677
 "Kentucky", 38.15161, -84.51688
 "Indiana", 41.11537792, -85.12397883
 "New York", 40.86705315, -73.82579681
 "New York", 42.65477031, -73.78150653
 "Florida", 30.32784951, -87.29028191
 "Virginia", 38.71019482, -77.08634575
 "New York", 41.23666667, -73.69444444
 "Virginia", 38.71019482, -77.08634575
 "District of Columbia", 38.88939607, -77.04015613
 "Georgia", 32.87848461, -83.76240274
 "New York", 40.7209719, -73.8552403
 "Florida", 26.0035511, -80.2300836
 "New York", 42.08823284, -74.31563119
 "District of Columbia", 38.88946286, -77.04036521
 "District of Columbia", 38.88946286, -77.04036521
 "Indiana", 41.11469975, -85.124259
 "Ohio", 40.805, -81.3758
 "Florida", 24.55722222, -81.80472222
 "New York", 40.678167, -73.983603
 "New York", 40.6565941, -73.6083332
 "Illinois", 41.927246, -87.703897
 "Maryland", 39.30016688, -76.60040136
 "Maryland", 39.30016688, -76.60040136
 "New Jersey", 40.04259776, -74.1843009
 "Indiana", 41.11537792, -85.12397883
 "Virginia", 38.707997, -77.086216
 "Virginia", 38.89037832, -77.07001013
 "Virginia", 38.89037832, -77.07001013
 "Virginia", 38.89037832, -77.07001013
 "Virginia", 38.89037832, -77.07001013
 "Virginia", 38.89037832, -77.07001013
 "Illinois", 41.8693531, -87.63275743
 "Virginia", 38.707997, -77.086216
 "West Virginia", 37.37029248, -81.75174499
 "New York", 40.7142, -74.0064
 "Ohio", 41.4799, -81.6848
 "West Virginia", 37.34547188, -81.70167717
 "Georgia", 34.18695318, -85.13539804
 "West Virginia", 37.35641194, -81.62401575
 "Illinois", 42.0309225, -87.6806595
 "District of Columbia", 38.88801, -77.04793
 "Indiana", 41.11537792, -85.12397883
 "Rhode Island", 41.798643, -71.415157
 "Massachusetts", 42.3948212, -71.07991079
 "Maryland", 39.14516222, -76.64077704
 "District of Columbia", 38.88801, -77.04793
 "Illinois", 41.7901638, -88.2178921
 "Tennessee", 35.15123398, -89.84778742
 "Virginia", 37.22881612, -80.42023249
 "Georgia", 34.1147, -83.4294
 "Illinois", 42.31125941, -87.83691645
 "Indiana", 41.11537792, -85.12397883
 "Kentucky", 37.98459657, -84.59359248
 "Wisconsin", 43.04041638, -87.89804993
 "Puerto Rico", 18.2233, -66.4289
 "Puerto Rico", 18.2233, -66.4289
 "Puerto Rico", 18.2233, -66.4289
 "Puerto Rico", 18.2233, -66.4289
 "New York", 40.7207559, -74.0007613
 "Puerto Rico", 18.2233, -66.4289
 "Michigan", 42.975489, -82.422367
 "Puerto Rico", 18.2233, -66.4289
 "Puerto Rico", 18.2233, -66.4289
 "New Jersey", 40.27946689, -74.73651013
 "Georgia", 33.873485, -84.528509
 "Puerto Rico", 18.2233, -66.4289
 "Puerto Rico", 18.2233, -66.4289
 "Puerto Rico", 18.2233, -66.4289
 "New York", 40.7207559, -74.0007613
 "Puerto Rico", 18.2233, -66.4289
 "Puerto Rico", 18.2233, -66.4289
 "Puerto Rico", 18.2233, -66.4289
 "Puerto Rico", 18.2233, -66.4289
 "New York", 40.7142, -74.0064
 "Puerto Rico", 18.2233, -66.4289
 "New York", 40.7779, -73.9675
 "Puerto Rico", 18.2233, -66.4289
 "Indiana", 41.11537792, -85.12397883
 "Indiana", 41.11537792, -85.12397883
 "Illinois", 42.0311833, -87.6805659
 "Puerto Rico", 18.2233, -66.4289
 "Puerto Rico", 18.2233, -66.4289
 "Puerto Rico", 18.2233, -66.4289
 "Puerto Rico", 18.2233, -66.4289
 "Virginia", 37.18176405, -77.47523233
 "Indiana", 40.5010199, -86.1090399
 "Puerto Rico", 18.2233, -66.4289
 "Michigan", 44.763872, -85.616025
 "Kentucky", 37.0693419, -84.6168314
 "Wisconsin", 43.04137104, -87.90968018
 "Kentucky", 38.3480479, -85.6212028
 "New York", 40.525699, -74.2275
 "New York", 40.525699, -74.2275
 "Georgia", 33.77262, -84.3856
 "Rhode Island", 41.865126, -71.394102
 "Pennsylvania", 39.73803, -76.70202
 "Alabama", 33.1742454, -87.49767851
 "Puerto Rico", 18.2233, -66.4289
 "Puerto Rico", 18.2233, -66.4289
 "Florida", 28.5571364, -81.34072297
 "Puerto Rico", 18.2233, -66.4289
 "Illinois", 37.71381751, -89.21794435
 "Michigan", 42.54823293, -83.79862119
 "Georgia", 33.77262, -84.3856
 "Illinois", 42.04013085, -87.68000068
 "Ohio", 41.48083333, -81.80027778
 "New York", 40.7452888, -73.9864273
 "Delaware", 39.44688904, -75.74105285
 "New York", 40.525699, -74.2275
 "New York", 40.525699, -74.2275
 "North Carolina", 36.0419134, -79.8116828
 "Maryland", 38.9847, -77.1131
 "Florida", 30.32784951, -87.29028191
 "Michigan", 42.22943066, -84.40203259
 "New York", 40.75703458, -73.98905285
 "Florida", 26.350777, -80.069251
 "Illinois", 41.97690122, -87.90298546
 "Virginia", 37.2344, -76.5098
 "Virginia", 36.84545478, -75.98786229
 "District of Columbia", 38.88773631, -77.04736859
 "Ohio", 41.50775517, -81.61606562
 "District of Columbia", 38.88773631, -77.04736859
 "Georgia", 33.76389193, -84.35091803
 "Vermont", 44.99824971, -73.34361076
 "Florida", 27.59727095, -81.49379295
 "Indiana", 41.7448552, -86.2065472
 "Ohio", 41.50775517, -81.61606562
 "Indiana", 39.50701782, -86.03849128
 "New Jersey", 40.4372, -74.203
 "Pennsylvania", 40.446501, -80.008112
 "New York", 40.798598, -73.971836
 "New York", 40.798598, -73.971836
 "New York", 40.7627, -73.97881
 "Connecticut", 41.54195917, -72.31273226
 "North Carolina", 35.72152304, -78.82742775
 "Tennessee", 36.17188776, -85.50256152
 "Ohio", 40.383214, -81.594774
 "Tennessee", 36.17211076, -85.50274149
 "New Jersey", 40.4372, -74.203
 "Virginia", 36.8345, -76.0872
 "Florida", 25.769045, -80.212229
 "Maryland", 38.8486, -76.9242
 "Michigan", 42.975489, -82.422367
 "Illinois", 41.88804564, -87.62626724
 "Kentucky", 38.15108464, -84.51829823
 "Florida", 30.32633066, -81.65339546
 "Massachusetts", 41.98129152, -71.33334497
 "Massachusetts", 42.35253345, -71.06312428
 "Florida", 30.32784951, -87.29028191
 "West Virginia", 38.3794713, -81.56865324
 "Maryland", 38.34943123, -75.15177388
 "Puerto Rico", 18.42226892, -66.07435326
 "Connecticut", 41.23486519, -73.0373229
 "Kentucky", 38.3477945, -85.6217965
 "Massachusetts", 42.3561185, -71.0552516
 "Indiana", 39.6994579, -86.0845116
 "District of Columbia", 38.88946286, -77.04036521
 "North Carolina", 36.06801502, -79.79721587
 "Rhode Island", 41.864593, -71.398497
 "Pennsylvania", 40.45456178, -80.011816
 "District of Columbia", 38.88946286, -77.04036521
 "District of Columbia", 38.88946286, -77.04036521
 "District of Columbia", 38.88801, -77.04793
 "Tennessee", 36.20616863, -86.69517733
 "Ohio", 39.7235909, -84.141741
 "Wisconsin", 43.04004967, -88.18362383
 "Pennsylvania", 39.97771409, -75.15844567
 "Connecticut", 41.12724344, -73.38472366
 "Florida", 28.789503, -81.35642766
 "Maryland", 39.30190319, -76.6155346
 "Indiana", 39.76690667, -86.15650321
 "Massachusetts", 42.3957, -71.0794
 "Ohio", 39.7504705, -84.1750968
 "Maryland", 38.90136815, -76.8476218
 "Maryland", 39.28408321, -76.60170514
 "New York", 40.91209639, -73.77950412
 "New York", 40.91138, -73.77986
 "Georgia", 34.047756, -84.29635204
 "Wisconsin", 42.91304774, -87.9341197
 "North Carolina", 35.108359, -80.87510347
 "New York", 43.03041458, -74.98942566
 "District of Columbia", 38.88946286, -77.04036521
 "Connecticut", 41.67483513, -72.84497738
 "Massachusetts", 42.37168285, -71.23604901
 "Virginia", 37.56735471, -77.46676683
 "Massachusetts", 42.3030869, -71.39074802
 "Virginia", 38.88205915, -77.0666634
 "Florida", 26.0117079, -80.2263367
 "Wisconsin", 42.61340154, -88.41441751
 "Wisconsin", 43.04137104, -87.90968018
 "Virginia", 37.56735471, -77.46676683
 "Virginia", 38.88205915, -77.0666634
 "Ohio", 39.6433899, -84.22794
 "Pennsylvania", 40.42888915, -79.79539006
 "Virginia", 38.89037832, -77.07001013
 "Maryland", 39.40087643, -76.60039186
 "Ohio", 39.7593723, -84.1910253
 "Illinois", 41.97978805, -87.86763687
 "Maryland", 39.30190319, -76.6155346
 "Michigan", 42.33312717, -83.04848769
 "Pennsylvania", 40.11090324, -75.21220157
 "Florida", 29.2606482, -81.088359
 "South Carolina", 34.03312475, -81.09146943
 "Michigan", 42.49029963, -83.14362198
 "Ohio", 39.317, -84.2229
 "New York", 40.63361467, -74.02073697
 "Virginia", 36.8384074, -76.201302
 "Ohio", 39.7859447, -84.2111717
 "Illinois", 41.88892433, -87.80152149
 "Indiana", 39.70168934, -86.15255356
 "Massachusetts", 42.52028834, -71.08965397
 "Indiana", 38.38537689, -86.92957183
 "Georgia", 33.79355293, -84.39623304
 "Pennsylvania", 40.14017152, -74.9541378
 "North Carolina", 34.79860567, -77.39708868
 "Indiana", 40.06075413, -86.47360918
 "Massachusetts", 42.3949688, -71.0796449
 "New York", 40.76555676, -73.30614232
 "New Jersey", 40.68362294, -74.33532877
 "Maryland", 39.30190319, -76.6155346
 "Georgia", 34.062772, -84.422085
 "Tennessee", 36.59135, -82.26106
 "Indiana", 39.76561764, -86.1597987
 "New York", 40.72222087, -73.99421383
 "New York", 41.032978, -73.764508
 "Michigan", 42.76528792, -84.51545458
 "Illinois", 42.39126254, -87.96040504
 "Virginia", 38.89047222, -77.06968056
 "Virginia", 38.89047222, -77.06968056
 "Vermont", 44.50645477, -73.07985072
 "New York", 40.70302568, -73.79991544
 "Georgia", 32.14664549, -81.25227317
 "New York", 43.14283167, -77.71363735
 "Georgia", 33.87887788, -84.45622802
 "New York", 43.06929835, -76.17369466
 "South Carolina", 34.72696749, -82.25839186
 "New York", 40.71461229, -74.01515282
 "New Jersey", 40.78531821, -74.04664993
 "Virginia", 39.00653359, -77.48778301
 "New York", 40.75242866, -73.99426568
 "Florida", 28.36981155, -81.52129728
 "New Jersey", 40.96227413, -74.24383641
 "Puerto Rico", 18.2233, -66.4289
 "Ohio", 40.03052491, -83.11335393
 "New York", 40.75703458, -73.98905285
 "New York", 40.75703458, -73.98905285
 "District of Columbia", 38.88946286, -77.04036521
 "Connecticut", 41.12688568, -73.38379887
 "Illinois", 42.03933323, -88.03473473
 "New York", 43.08678659, -78.99380584
 "New York", 40.77492675, -73.98186371
 "Michigan", 42.33312717, -83.04848769
 "Maryland", 39.30190319, -76.6155346
 "Maryland", 39.30190319, -76.6155346
 "Puerto Rico", 18.2233, -66.4289
 "New York", 40.74276196, -73.97692323
 "Tennessee", 36.62337664, -87.32109547
 "Florida", 27.62939294, -80.39203342
 "Ohio", 41.45980524, -81.85840701
 "New York", 42.38221545, -76.87406381
 "South Carolina", 34.03312475, -81.09146943
 "Tennessee", 35.9648534, -83.91773733
 "North Carolina", 35.37097755, -80.72556496
 "Pennsylvania", 39.92928687, -75.14492614
 "District of Columbia", 38.93492096, -77.05849171
 "New York", 40.67939, -74.01191
 "Florida", 30.21840302, -85.87343264
 "New York", 43.04472222, -76.14833333
 "Indiana", 39.76028, -86.52374
 "Puerto Rico", 18.2233, -66.4289
 "Georgia", 31.98691211, -81.17202401
 "Michigan", 42.66046952, -83.43460227
 "District of Columbia", 38.89903937, -77.021594
 "District of Columbia", 38.89903937, -77.021594
 "Florida", 27.83667608, -82.68587764
 "Maryland", 39.14769159, -77.20926429
 "Wisconsin", 42.71921903, -87.89080572
 "Ohio", 39.96378925, -82.99527267
 "Wisconsin", 43.06450826, -88.04452957
 "Puerto Rico", 18.2233, -66.4289
 "Illinois", 42.23679312, -87.94581316
 "Michigan", 42.975489, -82.422367
 "Tennessee", 35.13763992, -89.99100358
 "Ohio", 41.45812313, -81.85922851
 "Alabama", 32.5977707, -85.4950333
 "New York", 40.71405003, -73.95984122
 "North Carolina", 35.22483977, -80.84079342
 "New York", 40.71461229, -74.01515282
 "Tennessee", 35.74137, -86.94019
 "Wisconsin", 43.23122756, -87.92199612
 "Puerto Rico", 18.2233, -66.4289
 "Pennsylvania", 41.36052803, -75.67941785
 "Ohio", 39.37209364, -84.3745118
 "Pennsylvania", 40.40656857, -79.91766214
 "Michigan", 42.33312717, -83.04848769
 "Ohio", 39.96378925, -82.99527267
 "Ohio", 39.99665136, -83.02761213
 "Mississippi", 34.37483396, -89.49766306
 "Maryland", 38.98792658, -76.54538512
 "Puerto Rico", 18.40791702, -66.10568047
 "Virginia", 37.3406, -76.7547
 "New Jersey", 40.6208663, -74.24628275
 "Georgia", 33.88413275, -84.73946048
 "Indiana", 39.7634, -86.1455
 "Tennessee", 35.98008989, -86.56587124
 "Indiana", 39.9142706, -86.26554698
 "Maryland", 39.16033107, -76.72409534
 "New Jersey", 39.44687991, -74.62703405
 "Michigan", 42.87910898, -85.75571537
 "District of Columbia", 38.88946286, -77.04036521
 "New York", 41.53555576, -73.90189272
 "North Carolina", 35.108359, -80.87510347
 "New York", 41.06588659, -73.81335143
 "North Carolina", 35.6893162, -78.57456254
 "Illinois", 37.73019933, -89.18984413
 "Pennsylvania", 40.57156, -80.01735
 "Florida", 28.36981155, -81.52129728
 "Ohio", 39.96378925, -82.99527267
 "Maryland", 39.30190319, -76.6155346
 "Florida", 28.2497378, -82.34767388
 "Michigan", 42.19569853, -83.19031119
 "Wisconsin", 43.1221547, -87.91422857
 "Indiana", 39.99008794, -85.93343554
 "Massachusetts", 42.52028834, -71.08965397
 "Massachusetts", 42.3948212, -71.07991079
 "New York", 40.8232798, -72.8630866
 "Georgia", 33.77906707, -84.36710358
 "Kentucky", 39.09504701, -84.49638605
 "Massachusetts", 42.19521274, -73.36308971
 "Massachusetts", 42.35300788, -71.06394018
 "New York", 43.08343253, -77.62607455
 "Georgia", 33.69872477, -84.09695885
 "New York", 40.8227166, -72.8625287
 "New York", 40.75475949, -73.92390937
 "New Jersey", 40.91532869, -74.0767014
 "New York", 40.8232798, -72.8630866
 "New Jersey", 40.371784, -73.974334
 "New York", 40.8232798, -72.8630866
 "District of Columbia", 38.88946286, -77.04036521
 "Georgia", 33.96935195, -84.0185677
 "Maryland", 39.40087643, -76.60039186
 "South Carolina", 34.8382182, -82.3253074
 "New York", 40.8232485, -72.8631328
 "Pennsylvania", 40.57156, -80.01735
 "New York", 40.73405166, -73.99073727
 "Florida", 28.55594022, -81.20062092
 "Pennsylvania", 40.09286363, -75.39777366
 "Illinois", 42.00909489, -87.76496887
 "Pennsylvania", 41.41977107, -75.6663542
 "Puerto Rico", 18.2233, -66.4289
 "New York", 40.8232798, -72.8630866
 "New Jersey", 40.88804734, -74.25089674
 "Puerto Rico", 18.36873285, -66.10927471
 "New York", 40.7546806, -73.9880829
 "District of Columbia", 38.90272945, -77.06160413
 "New York", 40.8227168, -72.8625282
 "Virginia", 39.1594075, -78.1628681
 "Florida", 27.6405101, -82.67038803
 "Puerto Rico", 18.2233, -66.4289
 "Pennsylvania", 40.07426944, -74.96772918
 "Maryland", 39.40087643, -76.60039186
 "Pennsylvania", 40.11090324, -75.21220157
 "New York", 40.8232485, -72.8631328
 "District of Columbia", 38.88939607, -77.04015613
 "Illinois", 41.90850998, -87.64697796
 "North Carolina", 35.33336697, -80.71724589
 "New Jersey", 40.91532869, -74.0767014
 "Florida", 28.55594022, -81.20062092
 "Georgia", 33.79355293, -84.39623304
 "Puerto Rico", 18.2233, -66.4289
 "North Carolina", 35.14033973, -80.74080229
 "Maryland", 39.14863413, -77.21028965
 "Massachusetts", 42.55257447, -70.94090939
 "Massachusetts", 42.32259424, -71.17065614
 "New York", 40.78679465, -73.97763963
 "New York", 40.8232798, -72.8630866
 "Ohio", 39.96789057, -83.00626079
 "New Jersey", 39.94298127, -74.96293877
 "Indiana", 37.99275217, -87.49458251
 "New York", 40.74276196, -73.97692323
 "Virginia", 36.6297466, -82.12887703
 "Maryland", 39.30190319, -76.6155346
 "North Carolina", 35.13891441, -80.93189461
 "New York", 42.95248476, -78.87718767
 "District of Columbia", 38.88946286, -77.04036521
 "Puerto Rico", 18.2233, -66.4289
 "Georgia", 34.01545866, -84.57181844
 "New York", 40.73405166, -73.99073727
 "Tennessee", 36.20616863, -86.69517733
 "New York", 40.78679465, -73.97763963
 "Illinois", 42.03933323, -88.03473473
 "Illinois", 42.39126254, -87.96040504
 "Pennsylvania", 39.93832819, -75.35805702
 "Georgia", 33.4793413, -84.4444683
 "Illinois", 42.07062441, -88.14768791
 "Pennsylvania", 39.95292156, -76.64970712
 "Florida", 25.78698646, -80.3806124
 "Florida", 26.11677444, -80.25427877
 "New York", 40.77899454, -73.77880894
 "New Jersey", 40.54795565, -74.33591878
 "Georgia", 33.87887788, -84.45622802
 "North Carolina", 35.22542197, -80.84204689
 "Wisconsin", 43.13195, -89.30139
 "New York", 40.802513, -73.952278
 "Florida", 27.77408893, -82.63478279
 "Massachusetts", 42.3948212, -71.07991079
 "New York", 40.7207559, -74.0007613
 "New Jersey", 40.91532869, -74.0767014
 "Illinois", 41.89256616, -87.62480736
 "Ohio", 39.6433899, -84.22794
 "Maryland", 39.30190319, -76.6155346
 "Pennsylvania", 40.45456178, -80.011816
 "Illinois", 42.04992999, -87.83882618
 "Pennsylvania", 40.45456178, -80.011816
 "Virginia", 38.89047222, -77.06968056
 "Illinois", 41.93006355, -87.68845273
 "Illinois", 41.92134177, -87.66557265
 "Puerto Rico", 18.2233, -66.4289
 "New Hampshire", 43.6897493, -71.9881058
 "Michigan", 42.270227, -85.672031
 "Florida", 28.04051, -81.96286
 "New Jersey", 40.46277, -74.323919
 "Florida", 28.04051, -81.96286
 "Pennsylvania", 42.05909117, -80.08795023
 "Maryland", 39.30190319, -76.6155346
 "Florida", 28.04051, -81.96286
 "New Jersey", 39.94298127, -74.96293877
 "New Jersey", 39.94298127, -74.96293877
 "South Carolina", 34.72696749, -82.25839186
 "Ohio", 39.09371, -84.27141
 "New Jersey", 40.58643336, -74.61917282
 "Illinois", 41.93006355, -87.68845273
 "Illinois", 41.75380964, -87.73340464
 "North Carolina", 35.87180326, -78.71678352
 "Connecticut", 41.67483513, -72.84497738
 "Kentucky", 36.7629, -83.6994
 "Illinois", 41.71343862, -87.79349611
 "Maryland", 39.30190319, -76.6155346
 "Illinois", 41.89115759, -87.61915224
 "Illinois", 41.8369, -87.6844
 "Florida", 25.79027211, -80.14077692
 "Illinois", 41.71343862, -87.79349611
 "New York", 40.70799576, -73.86809246
 "Illinois", 41.89256616, -87.62480736
 "Pennsylvania", 40.09286363, -75.39777366
 "Pennsylvania", 40.4839269, -80.0156322
 "New Jersey", 40.808112, -73.988122
 "Florida", 25.68846546, -80.39303026
 "Pennsylvania", 39.92928687, -75.14492614
 "Georgia", 33.65792412, -84.51067686
 "North Carolina", 35.33336697, -80.71724589
 "Puerto Rico", 18.2233, -66.4289
 "Virginia", 39.05198504, -77.45502949
 "Illinois", 41.71343862, -87.79349611
 "New York", 40.78679465, -73.97763963
 "Indiana", 37.99275217, -87.49458251
 "Illinois", 41.83175639, -88.0968499
 "Florida", 28.47382343, -81.46500393
 "Florida", 28.04051, -81.96286
 "Florida", 25.5755291, -80.368782
 "New York", 40.73405166, -73.99073727
 "Florida", 25.5755291, -80.368782
 "Pennsylvania", 40.40693744, -79.91798529
 "Kentucky", 38.01019722, -84.42169901
 "New York", 43.10458626, -78.69564772
 "New York", 40.7207559, -74.0007613
 "New York", 40.77492675, -73.98186371
 "Illinois", 41.89256616, -87.62480736
 "New York", 40.75906881, -73.98492176
 "South Carolina", 34.13105255, -80.88020956
 "Alabama", 32.61313467, -85.40252209
 "South Carolina", 34.8382182, -82.3253074
 "Kentucky", 36.63671, -86.56132
 "North Carolina", 35.84867443, -78.88926712
 "North Carolina", 36.21872631, -81.66199654
 "Illinois", 41.92985432, -87.68821413
 "Illinois", 42.00909489, -87.76496887
 "Indiana", 40.28366264, -86.51667155
 "Kentucky", 37.95293179, -84.52811264
 "Maryland", 39.29097, -76.60839
 "Indiana", 39.79513901, -86.1521084
 "Illinois", 41.83175639, -88.0968499
 "Michigan", 42.975489, -82.422367
 "Maryland", 39.30190319, -76.6155346
 "District of Columbia", 38.90181532, -77.03733586
 "Indiana", 39.79516046, -86.15207776
 "Florida", 26.0117079, -80.2263367
 "Florida", 26.49343946, -81.84936919
 "Michigan", 42.33312717, -83.04848769
 "Indiana", 40.41658897, -86.89022935
 "Virginia", 38.89047222, -77.06968056
 "New York", 40.7207559, -74.0007613
 "Illinois", 41.8413674, -88.0717346
 "New York", 40.87540318, -73.12653422
 "New York", 40.78679465, -73.97763963
 "Ohio", 39.7662703, -84.1958032
 "Michigan", 42.28887, -83.2484
 "New York", 40.7207559, -74.0007613
 "New York", 40.75242866, -73.99426568
 "North Carolina", 35.0342366, -83.7719247
 "Maryland", 39.30190319, -76.6155346
 "New Hampshire", 43.04638345, -71.46539179
 "Delaware", 39.75714453, -75.49928841
 "New Jersey", 40.42345959, -74.38344565
 "New York", 40.77492675, -73.98186371
 "North Carolina", 35.90521556, -78.94561887
 "Kentucky", 38.3476209, -85.6218842
 "Kentucky", 38.3478307, -85.6230903
 "District of Columbia", 38.88773631, -77.04736859
 "New Jersey", 40.79340869, -74.25605536
 "New York", 40.7042, -73.9178
 "Puerto Rico", 18.2233, -66.4289
